2025-03-05 18:30:20,614 : Reading attribute AlarmList value = ['24/02/25 15:06:40 -  - Controller - Direct beam allowed'] : OK
2025-03-05 18:30:20,666 : Reading attribute BeamstopZState value = Ready                                             : OK
2025-03-05 18:30:20,698 : Reading attribute CameraExposure value = 50000.0                                           : OK
2025-03-05 18:30:20,706 : Reading attribute CameraGain value = 0.0                                                   : OK
2025-03-05 18:30:20,707 : Reading attribute CapillaryHorizontalPosition value = 0.0                                  : OK
2025-03-05 18:30:20,708 : Reading attribute CapillaryHorizontalPrecision value = 4                                   : OK
2025-03-05 18:30:20,708 : Reading attribute CapillaryHorizontalState value = Ready                                   : OK
2025-03-05 18:30:20,708 : Reading attribute CapillaryPosition value = OFF                                            : OK
2025-03-05 18:30:20,709 : Reading attribute CapillaryVerticalPosition value = -30.0                                  : OK
2025-03-05 18:30:20,710 : Reading attribute CapillaryVerticalPrecision value = 4                                     : OK
2025-03-05 18:30:20,710 : Reading attribute CapillaryVerticalState value = Ready                                     : OK
2025-03-05 18:30:20,711 : Reading attribute CentringTableFocusPosition value = 1.34104                               : OK
2025-03-05 18:30:20,712 : Reading attribute CentringTableFocusPrecision value = 5                                    : OK
2025-03-05 18:30:20,712 : Reading attribute CentringTableFocusState value = Ready                                    : OK
2025-03-05 18:30:20,713 : Reading attribute CentringTablePosition value = CENTRED                                    : OK
2025-03-05 18:30:20,713 : Reading attribute CentringTableVerticalPosition value = -0.40687                           : OK
2025-03-05 18:30:20,714 : Reading attribute CentringTableVerticalPrecision value = 5                                 : OK
2025-03-05 18:30:20,714 : Reading attribute CentringTableVerticalState value = Ready                                 : OK
2025-03-05 18:30:20,715 : Reading attribute CentringXPosition value = 1.121009                                       : OK
2025-03-05 18:30:20,716 : Reading attribute CentringXPrecision value = 6                                             : OK
2025-03-05 18:30:20,716 : Reading attribute CentringXState value = Ready                                             : OK
2025-03-05 18:30:20,716 : Reading attribute CentringYPosition value = -0.841                                         : OK
2025-03-05 18:30:20,717 : Reading attribute CentringYPrecision value = 6                                             : OK
2025-03-05 18:30:20,717 : Reading attribute CentringYState value = Ready                                             : OK
2025-03-05 18:30:20,718 : Reading attribute ChiPosition value = 0.0                                                  : OK
2025-03-05 18:30:20,718 : Reading attribute ChiPrecision value = 3                                                   : OK
2025-03-05 18:30:20,745 : Reading attribute ChiState value = Ready                                                   : OK
2025-03-05 18:30:20,753 : Reading attribute CoaxCamScaleX value = 0.0010001                                          : OK
2025-03-05 18:30:20,754 : Reading attribute CoaxCamScaleY value = 0.0010001                                          : OK
2025-03-05 18:30:20,755 : Reading attribute CoaxialCameraZoomValue value = 4                                         : OK
2025-03-05 18:30:20,755 : Reading attribute CompositeDeviceStates value = ['Scintillator=Ready', 'Capillary=Ready', 'Aperture=Ready', 'Organ=Offline', 'Beamstop=Ready', 'Alignment Table=Ready'] : OK
2025-03-05 18:30:20,756 : Reading attribute CryoIsBack value = False                                                 : OK
2025-03-05 18:30:20,757 : Reading attribute CryoIsOut value = False                                                  : OK
2025-03-05 18:30:20,757 : Reading attribute CurrentApertureDiameterIndex value = 4                                   : OK
2025-03-05 18:30:20,758 : Reading attribute CurrentMode value = Unknown                                              : OK
2025-03-05 18:30:20,758 : Reading attribute CurrentModeIndex value = 4                                               : OK
2025-03-05 18:30:20,758 : Reading attribute CurrentPhase value = Centring                                            : OK
2025-03-05 18:30:20,759 : Reading attribute CurrentPhaseIndex value = 1                                              : OK
2025-03-05 18:30:20,759 : Reading attribute DetectorDistance value = 705.006                                         : OK
2025-03-05 18:30:20,760 : Reading attribute DetectorGatePulseEnabled value = True                                    : OK
2025-03-05 18:30:20,760 : Reading attribute DetectorGatePulseReadoutTime value = 0.599989843540456                   : OK
2025-03-05 18:30:20,761 : Reading attribute DetectorState value = Ready                                              : OK
2025-03-05 18:30:20,761 : Reading attribute DropLocation value = null                                                : OK
2025-03-05 18:30:20,761 : Reading attribute FastShutterIsEnabled value = True                                        : OK
2025-03-05 18:30:20,762 : Reading attribute FastShutterIsOpen value = False                                          : OK
2025-03-05 18:30:20,762 : Reading attribute FluoDetectorIsBack value = True                                          : OK
2025-03-05 18:30:20,763 : Reading attribute FocusPiezoValue value = 0.0                                              : OK
2025-03-05 18:30:20,763 : Reading attribute FrameNumber value = 1                                                    : OK
2025-03-05 18:30:20,764 : Reading attribute FrontLightFactor value = 1.0                                             : OK
2025-03-05 18:30:20,764 : Reading attribute FrontLightIsOn value = False                                             : OK
2025-03-05 18:30:20,764 : Reading attribute FrontLightLevel value = 0.0                                              : OK
2025-03-05 18:30:20,765 : Reading attribute HardwareState value = Ready                                              : OK
2025-03-05 18:30:20,792 : Reading attribute HeadType value = MiniKappa                                               : OK
2025-03-05 18:30:21,094 : Reading attribute InterlockEnabled value = True                                            : OK
2025-03-05 18:30:21,100 : Reading attribute IsMoveRestricted value = False                                           : OK
2025-03-05 18:30:21,101 : Reading attribute KappaIsEnabled value = True                                              : OK
2025-03-05 18:30:21,102 : Reading attribute KappaPosition value = 0.0                                                : OK
2025-03-05 18:30:21,102 : Reading attribute KappaPrecision value = 3                                                 : OK
2025-03-05 18:30:21,103 : Reading attribute KappaState value = Ready                                                 : OK
2025-03-05 18:30:21,103 : Reading attribute LastTaskException value = None                                           : OK
2025-03-05 18:30:21,104 : Reading attribute LastTaskInfo value = ['Sync Move Motors', '8', '2025-03-05 18:24:23.591', '2025-03-05 18:24:24.561', 'Ok', 'null', '1'] : OK
2025-03-05 18:30:21,104 : Reading attribute LastTaskOutput value = Ok                                                : OK
2025-03-05 18:30:21,104 : Reading attribute LocalGuiLockOut value = False                                            : OK
2025-03-05 18:30:21,105 : Reading attribute MDState value = Ready                                                    : OK
2025-03-05 18:30:21,108 : Reading attribute MagnetIsOn value = True                                                  : OK
2025-03-05 18:30:21,113 : Reading attribute MotorPositions value = ['Omega=200.00012', 'Kappa=0.0', 'Phi=0.0', 'Chi=0.0', 'CentringX=1.121009', 'CentringY=-0.841', 'AlignmentX=0.0', 'AlignmentY=-0.33833', 'AlignmentZ=0.189714', 'ApertureVertical=-5.0245', 'ApertureHorizontal=-0.075', 'CapillaryVertical=-30.0', 'CapillaryHorizontal=0.0', 'ScintillatorVertical=-88.9998', 'ScintillatorHorizontal=0.0', 'BeamstopX=42.11', 'BeamstopY=-0.18', 'BeamstopZ=0.17', 'SSXTranslation=NaN', 'Zoom=0.0', 'PlateTranslation=NaN', 'CentringTableVertical=-0.40687', 'CentringTableFocus=1.34104', 'BeamstopDistance=42.11'] : OK
2025-03-05 18:30:21,146 : Reading attribute MotorStates value = ['Omega=Ready', 'Kappa=Ready', 'Phi=Ready', 'Chi=LowLim', 'CentringX=Ready', 'CentringY=Ready', 'AlignmentX=Ready', 'AlignmentY=Ready', 'AlignmentZ=Ready', 'ApertureVertical=Ready', 'ApertureHorizontal=Ready', 'CapillaryVertical=Ready', 'CapillaryHorizontal=Ready', 'ScintillatorVertical=Ready', 'ScintillatorHorizontal=Ready', 'BeamstopX=Ready', 'BeamstopY=Ready', 'BeamstopZ=Ready', 'SSXTranslation=Unknown', 'Zoom=Ready', 'PlateTranslation=Unknown', 'CentringTableVertical=Ready', 'CentringTableFocus=Ready', 'BeamstopDistance=Ready', 'CurrentApertureDiameter=Ready'] : OK
2025-03-05 18:30:21,147 : Reading attribute OmegaPosition value = 200.00012                                          : OK
2025-03-05 18:30:21,147 : Reading attribute OmegaPrecision value = 5                                                 : OK
2025-03-05 18:30:21,148 : Reading attribute OmegaState value = Ready                                                 : OK
2025-03-05 18:30:21,150 : Reading attribute OrganDevicesPositions value = ['BEAM', 'UNKNOWN', 'OFF', 'UNKNOWN']      : OK
2025-03-05 18:30:21,158 : Reading attribute OrganScanSignal value = No signal                                        : OK
2025-03-05 18:30:21,163 : Reading attribute PhiPosition value = 0.0                                                  : OK
2025-03-05 18:30:21,191 : Reading attribute PhiPrecision value = 3                                                   : OK
2025-03-05 18:30:21,197 : Reading attribute PhiState value = Ready                                                   : OK
2025-03-05 18:30:21,199 : Reading attribute PlateLocation value = null                                               : OK
2025-03-05 18:30:21,200 : Reading attribute PlateNumberOfShelves value = -1                                          : OK
2025-03-05 18:30:21,200 : Reading attribute PlateTopology value = [0, 0, 0]                                          : OK
2025-03-05 18:30:21,201 : Reading attribute PlateTranslationPosition value = nan                                     : OK
2025-03-05 18:30:21,201 : Reading attribute PlateTranslationPrecision value = 0                                      : OK
2025-03-05 18:30:21,202 : Reading attribute PlateTranslationState value = Unknown                                    : OK
2025-03-05 18:30:21,202 : Reading attribute PlateTypeIndex value = 0                                                 : OK
2025-03-05 18:30:21,203 : Reading attribute PlateTypeNames value = ['']                                              : OK
2025-03-05 18:30:21,206 : Reading attribute PolarizationPosition value = None                                        : OK
2025-03-05 18:30:21,215 : Reading attribute PolarizationPrecision value = None                                       : OK
2025-03-05 18:30:21,215 : Reading attribute PolarizationState value = None                                           : OK
2025-03-05 18:30:21,221 : Reading attribute PropertiesSignature value = ['String[] AlarmList READ_ONLY', 'Position AlignmentTablePosition READ_WRITE', 'double AlignmentXPosition READ_WRITE', 'int AlignmentXPrecision READ_ONLY', 'State AlignmentXState READ_ONLY', 'double AlignmentYPosition READ_WRITE', 'int AlignmentYPrecision READ_ONLY', 'State AlignmentYState READ_ONLY', 'double AlignmentZPosition READ_WRITE', 'int AlignmentZPrecision READ_ONLY', 'State AlignmentZState READ_ONLY', 'int[] ApertureDiameters READ_ONLY', 'double ApertureHorizontalPosition READ_WRITE', 'int ApertureHorizontalPrecision READ_ONLY', 'State ApertureHorizontalState READ_ONLY', 'String ApertureName READ_WRITE', 'Position AperturePosition READ_WRITE', 'double ApertureVerticalPosition READ_WRITE', 'int ApertureVerticalPrecision READ_ONLY', 'State ApertureVerticalState READ_ONLY', 'String[] AperturesList READ_ONLY', 'double BackLightFactor READ_WRITE', 'boolean BackLightIsOn READ_WRITE', 'double BackLightLevel READ_WRITE', 'double BeamPositionHorizontal READ_WRITE', 'double BeamPositionVertical READ_WRITE', 'boolean BeamShapeEllipse READ_WRITE', 'double BeamSizeHorizontal READ_WRITE', 'double[] BeamSizeMicrons READ_WRITE', 'double BeamSizeVertical READ_WRITE', 'double BeamstopDistance READ_WRITE', 'double BeamstopDistancePosition READ_WRITE', 'int BeamstopDistancePrecision READ_ONLY', 'State BeamstopDistanceState READ_ONLY', 'Position BeamstopPosition READ_WRITE', 'double BeamstopXPosition READ_WRITE', 'int BeamstopXPrecision READ_ONLY', 'State BeamstopXState READ_ONLY', 'double BeamstopYPosition READ_WRITE', 'int BeamstopYPrecision READ_ONLY', 'State BeamstopYState READ_ONLY', 'double BeamstopZPosition READ_WRITE', 'int BeamstopZPrecision READ_ONLY', 'State BeamstopZState READ_ONLY', 'double CameraExposure READ_WRITE', 'double CameraGain READ_WRITE', 'double CapillaryHorizontalPosition READ_WRITE', 'int CapillaryHorizontalPrecision READ_ONLY', 'State CapillaryHorizontalState READ_ONLY', 'Position CapillaryPosition READ_WRITE', 'double CapillaryVerticalPosition READ_WRITE', 'int CapillaryVerticalPrecision READ_ONLY', 'State CapillaryVerticalState READ_ONLY', 'double CentringTableFocusPosition READ_WRITE', 'int CentringTableFocusPrecision READ_ONLY', 'State CentringTableFocusState READ_ONLY', 'Position CentringTablePosition READ_WRITE', 'double CentringTableVerticalPosition READ_WRITE', 'int CentringTableVerticalPrecision READ_ONLY', 'State CentringTableVerticalState READ_ONLY', 'double CentringXPosition READ_WRITE', 'int CentringXPrecision READ_ONLY', 'State CentringXState READ_ONLY', 'double CentringYPosition READ_WRITE', 'int CentringYPrecision READ_ONLY', 'State CentringYState READ_ONLY', 'double ChiPosition READ_WRITE', 'int ChiPrecision READ_ONLY', 'State ChiState READ_ONLY', 'double CoaxCamScaleX READ_ONLY', 'double CoaxCamScaleY READ_ONLY', 'int CoaxialCameraZoomValue READ_WRITE', 'String[] CompositeDeviceStates READ_ONLY', 'boolean CryoIsBack READ_WRITE', 'boolean CryoIsOut READ_WRITE', 'int CurrentApertureDiameterIndex READ_WRITE', 'MDMode CurrentMode READ_WRITE', 'int CurrentModeIndex READ_ONLY', 'Phase CurrentPhase READ_WRITE', 'int CurrentPhaseIndex READ_ONLY', 'double DetectorDistance READ_WRITE', 'boolean DetectorGatePulseEnabled READ_WRITE', 'double DetectorGatePulseReadoutTime READ_WRITE', 'State DetectorState READ_ONLY', 'int[] DropLocation READ_ONLY', 'boolean FastShutterIsEnabled READ_WRITE', 'boolean FastShutterIsOpen READ_WRITE', 'boolean FluoDetectorIsBack READ_WRITE', 'double FocusPiezoValue READ_WRITE', 'int FrameNumber READ_WRITE', 'double FrontLightFactor READ_WRITE', 'boolean FrontLightIsOn READ_WRITE', 'double FrontLightLevel READ_WRITE', 'String HardwareState READ_ONLY', 'HeadType HeadType READ_ONLY', 'byte[] ImageJPG READ_ONLY', 'byte[] ImageWithOverlaysJPG READ_ONLY', 'boolean InterlockEnabled READ_WRITE', 'boolean IsMoveRestricted READ_ONLY', 'boolean KappaIsEnabled READ_ONLY', 'double KappaPosition READ_WRITE', 'int KappaPrecision READ_ONLY', 'State KappaState READ_ONLY', 'String LastTaskException READ_ONLY', 'String[] LastTaskInfo READ_ONLY', 'String LastTaskOutput READ_ONLY', 'boolean LocalGuiLockOut READ_WRITE', 'State MDState READ_ONLY', 'boolean MagnetIsOn READ_WRITE', 'String[] MotorPositions READ_ONLY', 'String[] MotorStates READ_ONLY', 'double OmegaPosition READ_WRITE', 'int OmegaPrecision READ_ONLY', 'State OmegaState READ_ONLY', 'String[] OrganDevicesPositions READ_ONLY', 'String OrganScanSignal READ_ONLY', 'double PhiPosition READ_WRITE', 'int PhiPrecision READ_ONLY', 'State PhiState READ_ONLY', 'double[] PlateLocation READ_ONLY', 'int PlateNumberOfShelves READ_ONLY', 'int[] PlateTopology READ_ONLY', 'double PlateTranslationPosition READ_WRITE', 'int PlateTranslationPrecision READ_ONLY', 'State PlateTranslationState READ_ONLY', 'int PlateTypeIndex READ_ONLY', 'String[] PlateTypeNames READ_ONLY', 'double PolarizationPosition READ_WRITE', 'int PolarizationPrecision READ_ONLY', 'State PolarizationState READ_ONLY', 'String[] PropertiesSignature READ_ONLY', 'Enum REXPosition READ_ONLY', 'int SSXSubsampling READ_WRITE', 'double SSXTranslationPosition READ_WRITE', 'int SSXTranslationPrecision READ_ONLY', 'State SSXTranslationState READ_ONLY', 'double SampleHolderLength READ_WRITE', 'String SampleImageName READ_WRITE', 'boolean SampleIsCentred READ_ONLY', 'boolean SampleIsLoaded READ_ONLY', 'double SampleLoopSize READ_WRITE', 'String SampleLoopType READ_WRITE', 'String SampleUID READ_WRITE', 'double ScanExposureTime READ_WRITE', 'int ScanNumberOfFrames READ_WRITE', 'int ScanNumberOfPasses READ_WRITE', 'double ScanPassDuration READ_ONLY', 'double ScanRange READ_WRITE', 'double ScanSpeed READ_ONLY', 'double ScanStartAngle READ_WRITE', 'double ScintillatorHorizontalPosition READ_WRITE', 'int ScintillatorHorizontalPrecision READ_ONLY', 'State ScintillatorHorizontalState READ_ONLY', 'Position ScintillatorPosition READ_WRITE', 'double ScintillatorVerticalPosition READ_WRITE', 'int ScintillatorVerticalPrecision READ_ONLY', 'State ScintillatorVerticalState READ_ONLY', 'State State READ_ONLY', 'String Status READ_ONLY', 'TransferMode TransferMode READ_ONLY', 'String Uptime READ_ONLY', 'boolean UseSampleChanger READ_ONLY', 'String Version READ_ONLY', 'double ZoomPosition READ_WRITE', 'int ZoomPrecision READ_ONLY', 'State ZoomState READ_ONLY'] : OK
2025-03-05 18:30:21,222 : Reading attribute REXPosition value = CRYO_IN                                              : OK
2025-03-05 18:30:21,222 : Reading attribute SSXSubsampling value = 0                                                 : OK
2025-03-05 18:30:21,223 : Reading attribute SSXTranslationPosition value = nan                                       : OK
2025-03-05 18:30:21,223 : Reading attribute SSXTranslationPrecision value = 0                                        : OK
2025-03-05 18:30:21,224 : Reading attribute SSXTranslationState value = Unknown                                      : OK
2025-03-05 18:30:21,224 : Reading attribute SampleHolderLength value = 22.0                                          : OK
2025-03-05 18:30:21,225 : Reading attribute SampleImageName value = unknown_sample                                   : OK
2025-03-05 18:30:21,225 : Reading attribute SampleIsCentred value = True                                             : OK
2025-03-05 18:30:21,261 : Reading attribute SampleIsLoaded value = True                                              : OK
2025-03-05 18:30:21,262 : Reading attribute SampleLoopSize value = nan                                               : OK
2025-03-05 18:30:21,264 : Reading attribute SampleLoopType value = None                                              : OK
2025-03-05 18:30:21,264 : Reading attribute SampleUID value = no_uid                                                 : OK
2025-03-05 18:30:21,265 : Reading attribute ScanExposureTime value = 3.6                                             : OK
2025-03-05 18:30:21,265 : Reading attribute ScanNumberOfFrames value = 60                                            : OK
2025-03-05 18:30:21,266 : Reading attribute ScanNumberOfPasses value = 1                                             : OK
2025-03-05 18:30:21,266 : Reading attribute ScanPassDuration value = 3.5999390612427358                              : OK
2025-03-05 18:30:21,267 : Reading attribute ScanRange value = 360.0                                                  : OK
2025-03-05 18:30:21,267 : Reading attribute ScanSpeed value = 100.00169277191162                                     : OK
2025-03-05 18:30:21,268 : Reading attribute ScanStartAngle value = 0.0                                               : OK
2025-03-05 18:30:21,268 : Reading attribute ScintillatorHorizontalPosition value = 0.0                               : OK
2025-03-05 18:30:21,268 : Reading attribute ScintillatorHorizontalPrecision value = 2                                : OK
2025-03-05 18:30:21,269 : Reading attribute ScintillatorHorizontalState value = Ready                                : OK
2025-03-05 18:30:21,270 : Reading attribute ScintillatorPosition value = UNKNOWN                                     : OK
2025-03-05 18:30:21,271 : Reading attribute ScintillatorVerticalPosition value = -88.9998                            : OK
2025-03-05 18:30:21,271 : Reading attribute ScintillatorVerticalPrecision value = 4                                  : OK
2025-03-05 18:30:21,272 : Reading attribute ScintillatorVerticalState value = Ready                                  : OK
2025-03-05 18:30:21,272 : Reading attribute State value = Ready                                                      : OK
2025-03-05 18:30:21,273 : Reading attribute Status value = Ready                                                     : OK
2025-03-05 18:30:21,273 : Reading attribute TransferMode value = SAMPLE_CHANGER                                      : OK
2025-03-05 18:30:21,273 : Reading attribute Uptime value = 9d 03:23:13                                               : OK
2025-03-05 18:30:21,274 : Reading attribute UseSampleChanger value = True                                            : OK
2025-03-05 18:30:21,274 : Reading attribute Version value = 3.7.5 - C3AU                                             : OK
2025-03-05 18:30:21,275 : Reading attribute ZoomPosition value = 0.0                                                 : OK
2025-03-05 18:30:21,275 : Reading attribute ZoomPrecision value = 0                                                  : OK
2025-03-05 18:30:21,302 : Reading attribute ZoomState value = Ready                                                  : OK
